Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Target
1.262584103427182,0.9325908318730899,-0.39963618561460235,0.22468472575188592,-1.7608088119807759,1.7269638512334051,-0.372833152091767,0.7223813578277714,-1.5256563145700948,-1.4183657329330317,90.97955557407663
-0.29548031802916036,-0.3700110298821277,-0.10960980392583083,-0.08836295920533532,1.598647170504717,-0.4363858905265686,0.0064222698109378164,0.5462842480036996,0.5609194479412387,-0.25879606266710237,1.057308842484157
-0.692420979873856,-1.3200225112207058,0.1946074552372427,-0.7424705856980482,-0.03703679704841202,-0.622649361734452,1.695051040430753,0.043602446372453724,-0.42930222451725997,-0.6117690909052854,-95.02127615283275
-1.4066610968482223,-0.7257438131534656,0.026091050210833786,0.517659020469123,-0.7553829323533225,-0.6248185776956788,-1.2795769667357015,-1.8408742313316453,-0.6115178029919482,0.18676676447707832,-69.62762408304266
-2.8722622132816493,-1.5947030672667954,-0.14760258629866868,-0.46603650186824225,-0.5327008396619114,0.32316771418478146,-1.7684393655628516,0.14088624691120394,-1.169916835710288,0.5136001065697166,-12.775266999378417
1.1195749114345768,-0.24903603955637832,1.3668742674445247,1.6449677135012837,0.3112501545435361,-1.5151910621985523,-2.301921164735585,-0.275051697151644,3.0788808084552377,0.5765569630557664,69.10935741143773
1.3404504460231446,-1.4575514994649306,0.7600559636896026,0.08243975293450329,-0.7521564055905832,-1.5047203740310022,-0.08310557262869477,-1.4063174636718339,0.31917451041918043,-0.30920907704986345,-103.64436637601641
-0.6226995198205938,-1.9520877995225019,-1.237815498826849,2.1330333746562666,0.5883172064845765,1.586016816145352,0.6621306745210467,0.11351734525124804,0.28099186773503265,-0.15178509503558332,255.7876858102015
-0.21344715171184725,0.2320499373576363,-0.5069431753711298,-0.4710383056183228,-1.4074637743765552,0.24496657110872277,0.2436872114919123,-0.8222203955664315,-0.718444221252436,-1.4480843414973241,-54.36697127398483
0.06751848141010895,-0.7484865365565536,1.277676821898509,0.33231401197959165,0.11567463429285867,-1.5341141707356223,-1.1246420918378692,0.7116148780888898,1.1792971840638264,1.551151975522523,22.423009447298334
0.5725827813561586,-0.2811002928859549,-0.6819842479977986,-1.0016200098949155,0.6408428612670098,-0.24717738252059693,-2.0417348684242906,0.20838280794755248,-0.5711789897827968,1.7976865268495226,-122.67103491729156
0.1704162223754877,-0.33708597111803934,1.490726136849952,0.14866745720211155,-0.30246968648812833,-0.213442870930208,1.2187618516973167,1.5307508323436974,-0.38817681854122876,-0.6134026635409398,101.63466193494155
0.09798315347089544,-1.5029703283951532,-0.10594835430413566,2.6443433470170348,0.4676931717654332,-0.46531045678005334,0.4966992232365217,-1.2295495944524168,1.0857863249393471,0.25373966149457344,140.82390054089308
-0.05576907765770601,-1.2096410186912054,0.37405656984757213,1.2276689924732922,0.4190190093660452,-1.9937356425714554,0.8335289616089246,0.33088023221445706,-0.7050118557584089,1.6725723868377034,55.68687637405518
-1.382799730964336,0.5389100436846587,-0.8612842013282637,1.5231240772696573,-0.1903386780836082,0.0773683076476183,1.4799441388900259,-0.007972641316617372,-0.8756182533847572,-1.0372461543264564,110.19440376225386
-1.1196174332890112,1.088748619704186,-0.9594392367234797,-0.372206776071053,1.543243528272189,-0.22648409884983192,0.5820977034686158,1.221033695525353,-0.4888494217862741,1.884586305934609,10.81764457871719
0.9755451271223592,0.9312801191161986,0.6116762888408679,1.030999522495951,-0.3092123758512146,-0.6769220003059587,-0.38508228041631654,0.324083969394795,0.33126343140356396,-0.8392175232226385,77.20408117930901
-1.6609609335159914,1.0807807255546218,0.6105857452838231,0.5597904479310398,0.4591800792284367,0.3801978510059632,-1.3353443587101013,0.17770100093325383,-0.07016571145864703,0.8339221545489041,21.21564465178424
0.24333944932269183,-1.0700847663261526,-0.09917586377938291,1.8466369960476658,-0.6919080698812444,0.650201177958661,0.8724573282801447,-1.2803043986708944,-0.045586016355497805,-1.5255251709247388,113.3381853224143
0.22323891412915967,1.3744380931708173,-0.6537663386488198,-0.5956612940434921,3.1377485336599937,-0.9057323008626189,1.2619215007139917,-1.7730324682068814,1.0560568090660518,-2.1356742139786955,-142.26391414470496
1.1337700968670645,0.08958068125524882,0.645215585950057,0.5556044660034485,-0.1512732836535117,0.5211224283793383,0.28555407485765694,-0.05489400061628639,-0.194908280352681,-0.1973384203073261,68.62232026787474
-0.186971302985446,-1.3118362323501596,0.5578103063518622,0.010352619843380607,-0.30522470435466764,1.3902075490173134,0.8177662992002871,-0.025026958745143917,-0.6095122021592831,-1.0651136630753726,39.629129885246826
2.2105230015913513,-0.12982069973342616,0.41379909745149823,-0.1852876588777083,-0.14700200162848862,0.6337768809320985,0.3098207102270275,-1.1875984190295128,0.9638791167949097,0.0438114719791096,-32.766499190254336
-0.18490213644298903,-0.3095464393139903,0.6159356069442637,0.5931012579683838,-1.251113576385303,-1.0810633275998973,1.159329803364248,-0.3609661658190799,0.924027019206901,0.326133022242118,11.046701951528533
0.6283455092642799,-1.2141886127877322,2.0923872756854602,-1.006017381499702,0.7916626939629359,-0.8182206832334725,0.5951570254369136,0.09699596499271819,0.6241198170521551,1.1581108735000678,-95.3288924080807
1.2360931752104374,-1.4137144969049802,-0.9206735930793662,0.169360824036078,-0.9039076414647897,0.5387559924463692,0.0760053914124115,0.5583269125217224,-0.7355299425897666,-0.11122606134870032,60.20631462599979
0.5925269492011831,2.006092888159123,0.18455130319703697,1.5421099525678756,1.2083662305931424,-0.5642475986573886,2.5581992856682523,-0.5518581458924467,1.0240625258114624,2.061503576636398,92.45813023848548
0.5467335682013793,-0.022868062298882122,-0.6078219870944325,1.2969945465611092,-0.5047749212282174,-2.1218548990085946,-0.11806852699107874,1.3171150673398653,0.840620026504553,-0.9993022322949108,60.571340422413684
-1.4123037013352915,-0.5622875292409727,-1.913280244657798,-1.7249178325130328,0.3142473325952739,0.24196227156603412,-0.46572975357025687,-0.46341769281246226,-0.9080240755212109,-1.0128311203344238,-165.02203694644032
-1.7587394864231143,1.3686315575323487,0.9715709509543554,0.6453759495851475,0.6860514599984393,-0.2489641484790735,1.7553408424432044,2.060747924881987,1.0584244868495878,-0.9649234605801045,122.24267407512686
-0.13014305436768459,0.02100384163275905,0.8135096360006385,1.305478807154329,-0.31026675659345604,0.8254163489880298,1.09877685198719,-0.2176812032272203,0.3241663524884421,0.6819529712949639,144.56286648345576
0.44770856001731496,1.1172958315881276,1.4437646040732595,-0.0821511783925688,0.4567532191537839,-1.251539424190444,0.3520553965142968,-0.24123605785632987,0.5697672802322039,0.34272534637770413,-48.036916728381534
-0.20219265243389406,0.117327383308782,0.6103702654334648,-0.020901593964148132,-0.5915713888358299,0.7472936051232618,-0.5601810401969696,-0.8289950109220723,0.5470973811700379,1.277664895788425,-16.02759045379439
0.02127157673606165,-0.651356893791829,-1.2968319479558466,0.3996879517526416,0.5863640187550933,0.18102155870370695,1.173473857485325,0.6628812686674127,1.2382830714336357,-0.5286166817497568,67.01277491037884
0.4241659464019164,0.1979107834626478,-0.6891878180895679,1.7359638031652493,-0.48388583405432156,2.0752608726252655,0.19759960469239965,1.3173940656343257,-0.32034730819432017,-0.6514180036144483,248.56141976872345
-1.0592135218889516,0.6696725488300385,-0.08912003951278841,-1.3044695005048532,-0.9398797863273552,-2.0674421000398766,-0.03269474809409311,0.3840654489393073,-0.5138669173366935,0.36659824609684827,-158.0893428581447
-1.295078772063616,-1.6548566718657693,-0.42688106994742003,-1.0121043752601675,0.07331796718840389,-0.15800789857898942,1.5295503194606137,-1.6924646297148194,-1.2899608997410539,0.8231705839619146,-121.13119632377877
0.18335991977915564,-2.59104229214491,0.7591551603026468,-0.5765104007267194,0.3918040054025465,0.541462728204788,-1.8019804375800197,-1.1701130260593595,-1.4789115687741288,-0.5462444482524828,-92.85702559543132
0.6565536086338297,-0.7143514180263678,0.23225369716100355,0.29307247329868125,0.4738329209117875,-0.6800247215784908,0.3464482094969757,0.25049285034587654,-1.1913034972026486,1.8657745111447566,25.54013242700281
0.4070522871245351,-0.38851845308888583,0.19473619471877485,-0.018708756445897416,0.9475264621228578,0.655900776529761,-2.9403886346642802,0.5935567222808619,-0.7728776678236091,1.1241127199860135,9.633353934252053
0.751387123371789,0.755391225825756,-0.9075636620415979,-0.5767713305683327,-0.977555244798551,-0.23894804686640975,-0.05023810944913695,0.2704568257798388,0.09933230542922587,0.5009171876243808,-37.462803912209544
-1.2308643164339552,1.5499344050175394,0.4735924306351816,-0.9194242342338032,-0.3220615162056756,-1.0623037137261049,0.06856297480602733,-1.5506634310661327,0.8135172173696698,-0.7832532923362371,-178.23416304646219
1.4775300810552618,-0.4532280493272752,-0.0033744574109520514,-0.17018462252492844,0.9553052085705107,-0.8181988834223072,-0.5511857163285334,0.7783610761666377,0.08840688629184736,0.6963874474567153,-9.201398200776291
0.40498171096095553,-0.3345012358409484,0.8657551941701215,-1.2002964070557762,-0.6533292325737119,0.5049872789804571,-0.11473644146689901,-0.7925207384327007,1.7654542402810969,-0.4749453111609562,-115.62897175034287
-0.2081168572725397,0.36150352520610163,0.2871241652018242,-0.6124373746404379,0.10855970577652314,0.9531366339132451,0.23321613126350166,0.7082144232565571,-0.0332299906444608,-1.1437262073206618,22.87277715048156
0.6296288419236122,-0.6929095952606542,0.8496020970210246,0.35701548596504734,0.30729952087660933,-0.5893647569442115,-0.4930009346588328,-0.20812225035727522,0.8128621188389601,0.8995998754332507,-13.35513316372434
1.8124485579969287,-0.7031764251258874,-0.09605989972464987,1.1492733262856758,1.77080063563551,2.5600845382687947,0.12200981464536144,-0.5756378262377739,-0.6269670577877674,-0.0349884904969617,164.61274646628036
-0.5034756541161992,2.1904556258099785,-1.4018510627922809,0.5868570938002703,-0.5662977296027719,1.4027943109360992,-0.9093874547947389,0.7910319470430469,0.09965136508764122,-0.9905363251306883,120.09828168930443
1.9140313538667861,-1.0399059271255309,-0.13958962815517376,1.1081828167375165,-1.0534155631736561,2.0883747047807275,-2.8962553781936893,0.9980101098596522,-0.6237689606958051,0.6127739050625697,179.10558120304242
-0.7783047254023127,-0.18398333635267913,0.743264094022715,0.17086543812794186,0.34758170536167105,-1.348185422105713,-1.7101683926566256,0.3078017688920592,-0.5397596803093615,0.01843393306539316,-20.675880426092352
-0.25890497370407733,1.1876793884615637,0.324359281721603,-1.1790397911598025,0.2011596558728393,-0.9037018607301281,-0.024195606390916165,0.40373009033660945,0.28328787154614216,-0.4646172972983931,-106.37246965540443
0.14294309476370676,0.4477169258102776,0.3696421921980939,-0.10730214400422888,-1.1267674689098053,1.1731246375866413,-0.33381948975600995,0.6969544045107356,-1.1939250063990554,-1.5708761520684993,64.96251226072668
-0.27681329988892067,-1.9663565893760018,-0.8392096673390064,-1.0448091940210336,-1.1032083657216831,-0.3649527295428853,1.0725073373098022,0.538296079049633,-0.221253623585772,2.056207129940322,-87.92219418992339
-0.7449026448064491,1.0701502383164274,0.7083038472010638,0.3514482075415829,-0.8818746512277178,1.188913371474643,0.7542913298135743,0.8004095252276823,-0.16306696394376388,-0.026521259249060063,127.76610067542535
0.7519330326867741,0.30154734233361247,2.463242112485286,-0.19236096478112252,-1.168678037619532,0.06023020994102644,-0.026513875449216878,-1.9187712152990415,1.1428228145150205,-0.03471176970524331,-75.84572701303193
0.3216978061960136,-0.09888965319114267,0.8384907744516419,0.08182935854756501,-0.29027454418865134,-0.006070911539893324,2.4929995174327906,0.3885786045309641,0.26739231407190295,0.9190764829877686,51.81820210880013
-0.2817846088605072,1.453384477117701,-0.36283856043965906,-0.4455025214007718,-0.5228600271532683,2.2988981236192503,1.40934744018558,-0.5172884501003722,-0.42018681709585726,1.5795721457307124,7.331233822138291
1.3641404299738442,0.440474737960399,0.31978193414253697,-1.5929937335316693,0.5524899544171478,-0.6013676439512137,-1.3340254949182044,0.1053755061459599,0.22391413406466143,-0.019637798926681216,-147.4500051138209
0.4746982328799528,-0.8984679817910373,-0.7557451594928447,0.5365098435704035,-0.009118996644203544,-0.17495975669540864,0.9920423495365228,-0.6680904536430488,1.085895565831578,0.028181157369128247,23.05112917381885
-1.5558956462036273,-1.2239402667622565,-1.0147567306928669,-0.6492775450660071,-0.7699732310586418,-0.5816809139486437,-0.20358036010236177,-0.3791277409874871,0.2337859117907477,0.03408346825922607,-104.3745227944079
-0.2916937497932768,0.11092258970986608,-1.4247481862134568,-0.5443827245251827,0.37569801834567196,0.06752820468792384,-0.22577630048653566,1.465648768921554,-0.600638689918805,-1.1509935774223028,-6.229707833867881
-1.142970297830623,0.3853173797288368,-1.245738778711988,0.173180925851182,0.1537251059455279,0.21409374413020396,0.8563987943234723,-0.4465149520670211,0.058208718445999896,-0.883857436201133,-6.8749305379904815
1.8260097135469362,-0.20932367715186612,-1.6135613978767411,1.4711703274936085,1.0399046873960764,-1.3719011429313563,1.7117084801423434,-0.172946059923423,-0.6056155397368641,-0.6690727386599166,54.70406686120088
0.3464884758979927,-0.08071658010858232,0.05194588580729943,0.7326400772155792,-1.9982006845321076,0.7276295436369798,-0.03722223650984159,-0.07160125941406395,0.9163276747024814,0.07863519031609059,65.0044816546936
-0.8082982853551515,-0.7673475628880495,0.9592708260852069,2.1531824575115563,0.18334200573835174,1.4511436077950417,0.49799829124544975,0.024510174258942714,2.1898029332176723,0.8723206367206782,260.1251159067022
-0.6451197546051243,1.356240028570823,-1.1962066240806708,0.812525822394198,1.0035328978920242,-1.1063349740060282,-0.18565897666381712,-0.47917423784528995,0.36163602504763415,-0.07201012158033385,-9.61888716710018
1.1484457091967548,3.193107567844861,-0.07783719701280203,-0.18047991359062565,-0.7517910500951843,0.883109777147159,-1.563190808696657,-0.2918112689155441,-0.4263575962055433,0.29875290836568624,-10.396271099252674
-0.014452270878279104,0.2801611588196068,-0.5924642591528942,-0.02640575695892703,0.4240610444640897,-1.234348871879922,1.6155828235482317,0.9648516330974576,-0.47383934707091613,-0.8096035199216461,-12.572495073503813
-0.056945623721067457,1.1033018820165215,0.39913611435207086,-0.037634702424848364,0.1503017614618776,-0.5449190868089497,-0.09671311187039239,0.2110174672026184,-0.36361221221385587,0.11422764866203965,6.210193570889853
-0.5768918695231487,0.047398671316414016,-1.2110161997624567,-0.6518361078021592,-0.38455554422982535,-0.06607979864731657,-1.6615200622689599,0.6385924587773739,1.0062928092144405,-0.8604133652839524,-65.0639782356987
-0.5290526773462948,-0.2813275571182134,0.8840453963610497,0.7368438970924334,0.5159392177040995,-2.4242402602729416,-0.7472116791478234,-0.021367294348436157,-1.5625458568865427,0.06699071722487192,-40.46953653297258
0.02975613949574519,1.0531528533329035,-1.2767485758203094,-1.0810565404082624,0.6815006973726244,0.27157883719537346,0.20768768716311115,0.42961821913258585,0.028318376130461172,-0.03955515385665504,-72.95889453626594
1.7106133725819253,-1.616310608436588,-0.30317978283427544,0.7999419019420501,-1.067802921579193,-0.01941960588773261,-0.3493167961181975,-0.22346598237185214,0.9503075919735757,-1.053682419146354,52.577594334811344
0.22388402427913137,0.1292211819752275,-1.1254890472983765,2.4457519796168263,0.725766623898692,0.2799686263198203,-0.05558467091045507,0.6543656563540577,0.4810092317367132,0.10939479460489289,232.56098939541883
-1.103589317215771,-0.28067507686677406,-0.06259312789952241,-0.7539645888666763,-0.09833962679474989,0.10420110395187607,0.2811914239693758,0.7589285897867651,-0.9885911071509175,-1.6929568141953855,-25.870692589926023
-0.3091164642025014,0.14171691363990474,-0.3164084496948019,1.2130976999791834,0.39331783939437187,-1.092312764672579,0.609138120907177,1.091310120594269,0.1920491164900316,2.319329539981694,93.74805322465976
0.3465038817307158,-1.1196698946261439,-1.7397137787780996,-0.36244094140313216,1.1608267873785194,1.1487657003721035,-2.8485426206300755,0.7716987106483447,-0.46770120131189136,-1.2946814757209058,-22.07749064214439
-0.9043166251044086,-1.804882100664519,0.5705986685931593,-0.7632591565425169,0.048084946661381994,-0.6626237589458467,0.543360192379935,-1.6694052811213718,0.25972250172148187,-1.6275424378831627,-146.93992420113275
0.8816397569494505,-1.4222537095976742,0.2034636358672231,-0.7563507452843033,-1.081548003614395,-1.6064463202575725,-0.9555404406004258,-0.12791759148076653,1.6871416350725648,-0.6465728842425266,-112.09733901292635
-0.35151348404130867,-0.4080753730215514,-0.32602353216784113,1.2012139221639448,-1.008086310917404,0.8711247034316923,2.075400798645439,0.2897748568964129,-1.8707919210258557,-2.038124535177854,164.76209167952794
-0.8058700664961888,1.395683810789956,0.7796605322693398,1.3103087461196083,-0.20922187374452778,-0.30803428418574125,-0.21492103028873533,-1.1057046684859357,-1.6834381922209503,-0.5621680265783021,33.11989260656168
0.19408999289830758,0.27902152577033923,1.5774532797634744,-0.0952955323869521,0.1866091231563581,0.24938368371075526,0.21915032766393897,-0.30777823495300083,-0.44643361455052827,0.6078965097165392,12.899963417825465
0.8950383140761154,-1.5841359430054898,-1.5137143926128271,-1.803139676255945,0.5087250232299338,-0.7084067669104628,-0.060660813814620775,1.9011906857530074,-1.5811907020321334,0.2671266510114834,-113.26167414720602
-0.5309969550018176,0.4924512640081491,0.3824097461840506,0.1664522082130561,2.4553001399108942,-1.1227220215622986,0.6748194921666038,-0.04946370965243295,-0.637739984251316,0.2891686439078181,-0.4973199196114919
-1.4307751021180481,1.4401172154494728,0.7090037575885123,-0.08973569428722672,1.8009404329108156,0.19652116970147013,1.3291525301324314,0.6427227598675439,-0.04015795064434341,-0.6763923020592697,61.530367965972296
0.2603218387712207,-0.6706202090766449,0.9191541736100015,1.0005823180429783,-0.2500465145989528,-1.19363683175648,1.775310892609512,-0.646227309843803,0.28869362927985703,1.3924653000643288,39.824643222565484
1.496044311489183,1.876795812558066,1.355637858804951,0.41343490322370086,-1.244654703311417,0.8696059201056602,-0.9221653241776254,0.7569886166453519,-1.7787202489042786,-0.773789199103573,100.1326130237297
1.0941915184709485,-0.5112156764311852,1.3454200461549777,1.593186626639397,-0.12578692009964815,1.8820244964750337,0.4714683571359957,-0.7904744554453119,0.055724912288694604,-0.9896048202585809,179.29795162233833
1.050654396007612,0.3649610024662254,0.49568188797260465,0.15041890514357642,-0.05761879703358539,0.8700677306887542,0.21743287317972287,-0.19068240076334658,0.2010990467149675,2.403415585238275,2.099448528455021
0.13074057728609134,-1.2477831819648495,-1.0243876413342898,-0.2525681513931603,-1.4301413779606327,-3.2412673400690726,-0.05952535606180008,-0.926930471578083,-0.44004448669698376,1.6324113039316352,-182.8554184823693
0.852433334796224,0.6339190223180112,-0.6516003476058171,2.1439440893253257,0.18645431476942764,0.045571839903813784,0.21645858958197486,-0.7303666317171367,-0.661786464768388,-2.025142586657607,157.37993945699694
0.08614388304637476,0.6931056072631441,0.06167984984797165,0.42881650033057295,-0.3670278390833223,-1.015821818978397,1.1486373494287152,0.20056919723094285,-0.8275902206487197,0.1764415552772252,-1.8936822515885758
0.5078357562896237,0.9278401280812372,2.165002344901084,-0.643518230380143,0.26859227886325693,0.45588777208160763,0.5562300094006599,1.328194141849058,1.5284684264125317,0.0570131248970845,44.05193085875858
-0.7730097838554665,-0.40122047188583626,0.40171172209894146,0.6901439917111125,0.01259240078179486,-0.1087601484568576,1.5327389130025777,0.5193465142411723,0.09767609854883172,0.22409248181041677,91.25425938718499
0.02131164867194222,-0.7519693317388191,0.6713400764504657,0.21319662823768915,-0.796025856803489,-0.1601327955666404,0.11502607914741717,-1.8751724696457446,1.0760071385985983,-0.31905393566661816,-57.72841811200601
-1.0675329142542729,-0.4036484632419967,1.0299608175811612,-0.33477533210654087,0.42359906559346105,-0.643549832317462,-0.8463566549908735,0.48473281729447476,2.062524919243145,-0.955122579349353,-51.462360099135495
0.6731813512699584,-1.7607627591558177,2.601683114180395,0.5655096456315442,0.38115838488277776,0.24075317948856828,1.702214944635238,0.3088330125989638,1.2897527540827456,0.7533416211045325,107.56611623352934
-0.3853135968617602,0.46210347426327075,0.010233061019587049,-0.9815086510479509,-0.6002168771587947,1.1631637521549596,-1.4358621511794394,1.4412732890661155,0.06980208499001891,0.19905969557347003,25.610850108064383
